date_reported,date_occurred,area,crime_code,victim_age,status ID,status
2020-01-26,2020-01-26 16:00:00,1,230,31,AA,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 11:00:00,1,442,35,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 18:15:00,1,860,24,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-26 09:30:00,1,510,0,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 14:30:00,1,341,44,IC,"Suspect Identified, Awaiting Action"
2020-01-23,2020-01-22 07:00:00,1,745,55,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 21:00:00,1,330,27,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 17:00:00,1,624,32,IC,"Suspect Identified, Awaiting Action"
2020-04-09,2020-04-08 15:00:00,5,330,48,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 22:15:00,1,624,39,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 19:30:00,1,930,35,AA,"Cold Case, No Progress"
2020-01-26,2020-01-26 19:30:00,1,930,26,AA,"Cold Case, No Progress"
2020-01-26,2020-01-26 17:45:00,1,442,35,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 16:46:00,1,442,20,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 02:00:00,1,230,67,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-25 11:04:00,1,648,0,IC,"Suspect Identified, Awaiting Action"
2020-06-11,2020-06-08 20:00:00,11,310,0,IC,"Suspect Identified, Awaiting Action"
2021-10-07,2020-10-15 20:00:00,21,121,34,AO,Case in Court Proceedings
2020-01-18,2020-01-17 19:00:00,1,330,27,IC,"Suspect Identified, Awaiting Action"
2020-01-24,2020-01-23 17:10:00,1,341,26,IC,"Suspect Identified, Awaiting Action"
2020-01-25,2020-01-24 11:50:00,1,341,23,IC,"Suspect Identified, Awaiting Action"
2020-01-05,2020-01-05 19:45:00,1,341,37,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-25 21:17:00,1,330,31,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-25 20:00:00,1,330,37,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-23 12:00:00,1,480,31,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-19 10:20:00,1,440,30,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 12:10:00,1,440,24,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-20 14:45:00,1,946,0,IC,"Cold Case, No Progress"
2020-01-26,2020-01-26 19:00:00,1,740,25,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-20 14:55:00,1,440,38,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 09:30:00,1,888,31,IC,"Suspect Identified, Awaiting Action"
2020-01-25,2020-01-25 01:00:00,1,626,21,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-24 15:00:00,1,330,22,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-26 15:00:00,1,510,0,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-20 18:10:00,1,664,26,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 15:30:00,1,662,21,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-26 18:00:00,1,341,33,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 08:25:00,1,901,50,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 10:00:00,1,442,52,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-25 21:00:00,1,510,0,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 11:25:00,1,236,29,AO,Case in Court Proceedings
2020-01-27,2020-01-27 13:50:00,1,624,68,IC,"Suspect Identified, Awaiting Action"
2020-11-29,2020-11-29 19:00:00,5,624,41,AO,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 06:00:00,1,440,51,IC,"Suspect Identified, Awaiting Action"
2020-01-18,2020-01-18 10:00:00,6,900,54,AA,"Suspect Identified, Awaiting Action"
2020-03-13,2020-03-12 22:00:00,11,330,36,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 09:00:00,1,624,25,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 10:45:00,1,888,37,IC,"Suspect Identified, Awaiting Action"
2021-06-29,2020-01-01 20:00:00,2,812,14,AO,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 13:35:00,1,442,23,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 08:50:00,1,440,0,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 21:40:00,1,624,32,IC,"Suspect Identified, Awaiting Action"
2020-05-29,2020-05-27 12:30:00,4,420,0,IC,"Suspect Identified, Awaiting Action"
2020-01-26,2020-01-26 18:17:00,1,624,28,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 19:45:00,1,330,28,IC,"Suspect Identified, Awaiting Action"
2020-03-26,2020-03-25 19:00:00,2,740,22,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-25 12:00:00,1,930,14,IC,"Cold Case, No Progress"
2020-01-28,2020-01-28 00:30:00,1,210,54,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 20:20:00,1,350,35,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 23:55:00,1,625,27,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 16:30:00,1,350,53,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 21:30:00,1,745,23,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 16:30:00,1,440,68,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-03 10:00:00,1,341,41,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 04:15:00,1,440,45,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 18:30:00,1,740,0,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-27 16:00:00,1,442,0,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-25 21:00:00,1,330,0,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 23:00:00,1,740,33,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 16:05:00,1,740,0,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 21:07:00,1,956,31,IC,"Suspect Identified, Awaiting Action"
2020-01-17,2020-01-16 21:30:00,4,330,27,IC,"Suspect Identified, Awaiting Action"
2020-01-27,2020-01-25 14:00:00,1,341,28,IC,"Suspect Identified, Awaiting Action"
2020-12-31,2020-12-31 19:30:00,2,626,30,AO,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 10:05:00,1,888,0,IC,"Suspect Identified, Awaiting Action"
2020-11-18,2020-09-01 12:00:00,1,845,0,AA,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 16:45:00,1,624,63,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-10 12:00:00,1,341,48,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 20:00:00,1,330,61,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 15:30:00,1,442,0,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 20:30:00,1,330,72,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 16:30:00,1,624,23,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 13:45:00,1,442,41,IC,"Suspect Identified, Awaiting Action"
2020-07-20,2020-07-20 07:50:00,5,230,60,AA,"Suspect Identified, Awaiting Action"
2020-01-29,2020-01-28 13:20:00,1,624,73,IC,"Suspect Identified, Awaiting Action"
2020-06-21,2020-06-21 04:45:00,4,946,24,IC,"Cold Case, No Progress"
2020-01-28,2020-01-28 16:00:00,1,330,21,IC,"Suspect Identified, Awaiting Action"
2020-11-30,2020-11-24 10:00:00,1,753,0,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 10:20:00,1,330,30,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 18:00:00,1,330,37,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 22:10:00,1,930,30,AO,"Cold Case, No Progress"
2020-10-20,2020-10-20 12:30:00,16,350,76,AA,"Suspect Identified, Awaiting Action"
2020-02-29,2020-02-29 19:15:00,6,930,38,IC,"Cold Case, No Progress"
2020-01-29,2020-01-29 02:10:00,1,210,57,AO,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-28 00:10:00,1,230,32,IC,"Suspect Identified, Awaiting Action"
2020-01-29,2020-01-28 06:00:00,1,420,0,IC,"Suspect Identified, Awaiting Action"
2020-01-28,2020-01-27 10:55:00,1,956,64,IC,"Suspect Identified, Awaiting Action"
2020-01-29,2020-01-29 07:30:00,1,236,25,AA,Case in Court Proceedings
2020-01-29,2020-01-28 17:25:00,1,903,0,IC,"Suspect Identified, Awaiting Action"
2020-01-29,2020-01-29 07:20:00,1,624,50,IC,"Suspect Identified, Awaiting Action"
2020-01-29,2020-01-28 17:30:00,1,510,0,IC,"Suspect Identified, Awaiting Action"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
